Currency,AED,ALL,ARS,EUR,AUD,BAM,BGN,BHD,BND,BRL,CAD,CHF,CLP,CNY,COP,CZK,DKK,DZD,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,MAD,MKD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TTD,TWD,UAH,USD,UYU,VEF,XDR,ZAR
2023-04-26,3.6725,100.46,221.5517,0.905879,1.515083,1.774478,1.771718,,1.3378,5.0492798260712,1.361989,0.889936,813.9,6.923091,4486.6,21.267325,6.75188,135.3145,0.802247,7.849896,340.456563,14846.969834,3.638101,81.752423,,135.61,133.771175,1337.675514,0.30615,,319.67,10.0722,55.84,45.1639,18.062143,4.457016,10.618715,,1.633481,0.3845,3.746,55.669898,,4.160522,NaN,4.474228,106.7893,81.5499,3.75,10.313887,1.335719,34.179726,,19.424223208624,6.7713,30.67,36.5686,1,38.705,,0.74,18.396594
2023-04-25,3.6725,100.87,220.8733,0.907276,1.502813,1.777704,1.774451,,1.3341,5.0561604064598,1.359463,0.887861,814.75,6.921521,4482.45,21.29922,6.761931,135.2791,0.804255,7.849755,340.60969,14937.025948,3.642352,81.955181,,136.36,134.195246,1338.867719,NaN,,321.5,10.1087,55.96,45.1919,17.96761,4.449828,10.610597,,1.622845,0.3845,3.757,55.529849,,4.164398,NaN,4.479223,106.1036,81.2745,3.75,10.256306,1.336872,34.43023,,19.422155688623,6.7653,30.72,36.5686,1,38.715,,0.741,18.281709
2023-04-24,3.6725,101.47,220.235,0.908926,1.496819,1.78159,1.777677,,1.3359,5.0707144155608,1.354845,0.890747,795.96,6.893019,4523.64,21.304308,6.774223,135.4149,0.804063,7.848209,340.983458,14950,3.65788,81.917379,,136.43,134.675514,1334.83912,NaN,,317.9,,56.25,45.1378,18.026813,4.437466,10.586257,,1.628431,NaN,3.7575,55.749864,,4.186057,NaN,4.480822,106.8183,NaN,3.75,10.27904,1.334666,34.410107,,19.406198872932,6.7559,30.64,36.5686,1,38.896,,0.7408,18.130885
2023-04-23,3.6725,,NaN,,,1.78159,,,NaN,,,,NaN,,4523.64,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-04-22,3.6725,,NaN,,,1.78159,,,NaN,,,,NaN,,4523.64,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,81.4863,,,,,,,NaN,,NaN,,NaN,,,
2023-04-21,3.6725,,218.5083,0.910913,1.49335,1.787125,1.781563,,NaN,5.0493714702132,1.353525,0.892239,791.64,6.888231,4535.78,21.465659,6.788759,135.6159,0.806795,7.848151,343.623611,14960.001822,3.659592,82.081436,,136.73,133.831299,1328.693751,NaN,,318,10.1196,NaN,45.1423,18.001731,4.437511,10.612589,,1.631718,NaN,3.765,55.930953,,4.200036,NaN,4.50082,106.9885,81.6188,3.75,10.322008,1.334578,34.369648,,19.402350154855,NaN,30.64,36.5686,1,38.955,,0.7418,18.124157
2023-04-20,3.6725,102.2,218.025,0.913743,1.488487,1.788923,1.787098,,1.3343,5.0698099415205,1.34841,0.896382,796.93,6.8803,4532.43,21.474781,6.809576,135.5332,0.805492,7.849689,345.102339,14953.225512,3.656981,82.178819,,NaN,134.740497,1325.237573,0.30625,,318,10.1444,56.35,45.1639,18.10636,4.4375,10.60307,,1.623081,NaN,3.765,56.1303,,4.213268,NaN,4.505482,106.9823,81.6549,3.75,10.350877,1.333973,34.364949,,19.403143274854,6.7614,30.58,36.5686,1,39.017,,0.7415,18.142544
2023-04-19,3.6725,102.77,217.47,0.914662,1.490991,1.782565,1.788896,,1.3335,5.0162809841763,1.34437,0.89893,795.23,6.897101,4473.07,21.471691,6.815513,135.5154,0.80589,7.849264,344.233056,14991.50279,3.659288,82.226745,,136.74,134.674838,1334.372999,0.30635,,318.5,10.1567,56.19,45.1761,18.115522,4.441965,10.549255,,1.616025,NaN,3.7775,56.442879,,4.229214,NaN,4.511205,106.9357,81.6028,3.75,10.341169,1.336779,34.490076,,19.398426781304,6.747,30.57,36.5686,1,38.968,,0.7428,18.275679
2023-04-18,3.6725,102.62,216.8883,0.911411,1.483412,1.781104,1.782537,,1.3343,4.9124134159679,1.33786,0.896008,801.26,6.875319,4431.45,21.302406,6.791196,135.4681,0.803345,7.849891,338.75319,14873.523514,3.639902,82.022876,,136.44,133.877142,1317.307692,0.30635,,318,10.1563,55.95,45.1348,17.970653,4.434014,10.451604,,1.607455,0.3845,3.7775,56.261393,,4.208895,NaN,4.498451,107.2406,81.6279,3.75,10.294841,1.331936,34.290011,,19.395916879329,6.7538,30.51,36.5686,1,38.926,,0.7412,18.164327
2023-04-17,3.6725,,216.3583,0.910664,1.489482,1.768861,1.781076,,1.3321,4.9049266915581,1.336217,0.893543,797.28,6.869411,4425.27,21.259448,6.786267,135.35,0.804781,7.849923,338.493762,14843.110828,3.643111,82.015026,,136.33,133.84027,1315.11702,0.3062,,319,10.1402,NaN,45.2173,17.987979,4.422002,10.348784,,1.613423,0.3845,3.782,55.959384,,4.215281,NaN,4.500956,NaN,NaN,3.75,10.305346,1.330935,34.380293,,19.382114561515,6.7521,30.54,36.5686,1,NaN,,0.7411,18.116474
2023-04-16,3.6725,,NaN,,,1.768861,,,NaN,,,,NaN,,4425.27,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-04-15,3.6725,,NaN,,,1.768861,,,NaN,,,,NaN,,4425.27,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,81.5045,,,,,,,NaN,,NaN,,NaN,,,
2023-04-14,3.6725,102,215.095,0.904404,1.474993,1.775606,1.768834,,1.3241,4.9208646106539,1.331736,0.888758,795.81,6.851859,4424.02,21.109704,6.738718,135.1372,0.799855,7.849959,337.957855,14734.367369,3.656145,81.721534,,135.39,132.585692,1300.922493,NaN,,318.78,10.096,NaN,45.15,18.051732,4.402008,10.31202,,1.590667,NaN,3.781,55.279009,,4.199602,NaN,4.469838,NaN,81.6758,3.75,10.260921,1.326309,34.059872,,19.373971239939,6.7483,30.52,36.5686,1,38.949,,0.7382,18.029484
2023-04-13,3.6725,102.59,214.665,0.907853,1.483704,1.790725,1.775579,,1.3268,4.9130276895143,1.3399,0.890059,802.89,6.877712,4458.87,21.126645,6.764321,135.3086,0.799437,7.850023,340.036314,14729.850204,3.656559,81.857921,,135.36,133.281888,1308.352247,0.3061,,318.78,10.133,56.46,45.3588,18.087608,4.4,10.401271,,1.6,0.3845,3.7755,55.353609,,4.205175,NaN,4.487971,106.7333,82.0934,3.75,10.339174,1.324739,34.088062,,19.329278256922,6.756,30.46,36.5686,1,38.749,,0.7398,18.130731
2023-04-12,3.6725,103.47,214.25,0.915583,1.499451,1.793517,1.790698,,1.332,5.0022889580663,1.348471,0.902124,811.75,6.883629,4516.76,21.443875,6.821644,135.5722,0.806061,7.849936,344.469877,14881.267167,3.674968,82.116371,,136.51,133.757554,1325.85607,0.3063,,319,10.171,56.57,45.4295,18.125984,4.41247,10.50586,,1.615913,0.3845,3.7765,55.201428,,4.269456,NaN,4.521608,107.3278,82.1799,3.75,10.390038,1.331075,34.234572,,19.316608679729,6.7622,30.48,36.5686,1,38.646,,0.7423,18.433437
2023-04-11,3.6725,103.36,213.7983,0.917011,1.502705,1.791874,1.793489,,1.3315,5.0501604768455,1.35094,0.904906,821.49,6.884915,4564.24,21.52132,6.832187,135.6726,0.804567,7.849885,344.089867,14913.571756,3.642549,82.091243,,137.09,133.223292,1322.164145,0.3063,,319,10.168,56.91,45.3845,18.14773,4.418524,10.585511,,1.610821,0.3845,3.785,55.016965,,4.281522,NaN,4.52774,107.7124,81.7441,3.75,10.477304,1.33205,34.260431,,19.287757909216,6.758,30.48,36.5686,1,38.615,,0.7419,18.249702
2023-04-10,3.6725,,213.3283,,,1.791874,,,1.33,,,,814.64,,4570.91,,,135.4804,,,,,,,,NaN,,,0.3063,,318,10.196,56.63,45.7016,,,,,,0.3845,3.777,,,,NaN,,107.6461,NaN,3.75,,,,,,NaN,30.44,36.5686,,38.741,,0.7419,
2023-04-09,3.6725,,NaN,,,1.791874,,,NaN,,,,NaN,,4570.91,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-04-08,3.6725,,NaN,,,1.791874,,,NaN,,,,NaN,,4570.91,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,82.3988,,,,,,,NaN,,NaN,,NaN,,,
2023-04-07,3.6725,103.39,NaN,,,1.791874,,,NaN,,,,NaN,,4570.91,,,135.451,,,,,,,,NaN,,,NaN,,319.25,10.188,56.52,45.4083,,,,,,NaN,,,,,NaN,,107.3801,80.6713,3.75,,,,,,NaN,30.49,36.5686,,NaN,,0.7418,
2023-04-06,3.6725,103.63,NaN,0.91617,1.494457,1.787779,1.791846,,1.3298,5.047732478241,1.347137,0.904993,810.22,6.872561,4570.91,21.446633,6.826386,135.4627,0.801603,7.849931,344.57169,14924.993129,3.596977,81.874027,,NaN,131.461292,1318.195144,0.3062,,320,10.188,56.39,45.6091,18.28896,4.398992,10.431058,,1.592945,0.3845,,54.568942,,4.293449,3.64,4.523042,107.6575,79.4961,3.75,10.432891,1.329088,34.05497,,19.257443884563,6.7537,30.54,36.5686,1,NaN,,0.7416,18.225286
2023-04-05,3.6725,103.28,211.235,0.914077,1.49223,1.794175,1.787751,,1.326,5.0728519195612,1.34543,0.905027,810.64,6.879799,4587.31,21.415905,6.809689,135.3153,0.801508,7.849817,343.866545,14927.696527,3.585558,82.01234,,136.84,131.389397,1311.517367,0.30605,,319.67,10.189,56.6,45.566,18.139031,4.398537,10.419561,,1.585832,0.3845,3.7715,54.482633,,4.279525,3.64,4.507678,107.0646,79.3563,3.75,10.353291,1.326508,33.850091,,19.252193784278,6.7535,30.53,36.5686,1,38.698,,0.7408,17.925686
2023-04-04,3.6725,103.55,210.8,0.917347,1.481882,1.799292,1.794147,,1.3276,5.0565085771948,1.343088,0.913127,801.28,6.883222,4603,21.482433,6.835428,135.5454,0.801147,7.849647,345.683882,14908.24695,3.564352,82.185121,,136.96,132.960279,1316.108614,0.30635,,319.59,10.23,56.76,45.6391,18.031465,4.406018,10.305935,,1.590313,0.3845,3.771,54.523438,,4.285662,3.64,4.525273,107.6644,77.951,3.75,10.322447,1.327126,34.229887,,19.228419411063,6.7399,30.48,36.5686,1,38.756,,0.7417,17.834511
2023-04-03,3.6725,104.42,210.33,0.919963,1.479301,1.798464,1.799264,,1.3345,5.0401103955842,1.345722,0.915271,790.41,6.884269,4646.08,21.563937,6.854094,135.8639,0.807636,7.849862,348.518859,14967.00092,3.592916,82.310028,,137.35,132.943882,1315.022999,0.30675,,322.67,10.233,56.73,45.7393,17.987029,4.419043,10.350966,,1.589972,0.3845,3.767,54.630175,,4.302208,3.64,4.541582,108.6646,NaN,3.75,10.380405,1.330635,34.320147,,19.202023919043,6.7307,30.48,36.5686,1,38.567,,0.7436,17.866421
2023-04-02,3.6725,,NaN,,,1.798464,,,NaN,,,,NaN,,4646.08,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-04-01,3.6725,,NaN,,,1.798464,,,NaN,,,,NaN,,4646.08,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,77.3233,,,,,,,NaN,,NaN,,NaN,,,
2023-03-31,3.6725,103.96,208.9883,0.91954,1.495908,1.796647,1.798437,,1.327,5.072,1.355126,0.916598,789.32,6.874759,4627.27,21.601839,6.849195,135.541,0.80846,7.849839,348.965517,14988.68046,3.612322,82.206437,,136.37,133.177011,1305.986207,NaN,,324,10.222,56.67,46.0795,18.059034,4.412506,10.477241,,1.599264,0.3845,3.7615,54.298851,,4.294253,NaN,4.550805,107.5592,77.0863,3.75,10.372874,1.330023,34.125057,,19.184551724138,6.7484,30.48,36.5686,1,38.648,,0.7434,17.772414
2023-03-30,3.6725,104.33,208.5983,0.918611,1.493937,1.803107,1.79662,,1.3303,5.1011390777145,1.354033,0.915212,792.18,6.880213,4627.63,21.630535,6.843009,135.5458,0.809884,7.849991,349.650928,15043.211464,3.587635,82.084788,,136.05,132.665809,1298.594525,0.30655,,325,10.211,56.88,46.182,18.082216,4.422469,10.432666,,1.604079,0.3845,3.758,54.350542,,4.300294,3.64,4.545563,108.1903,76.9781,3.75,10.383704,1.328771,34.220099,,19.167095351828,NaN,30.48,36.5686,1,38.835,,0.7431,18.047033
2023-03-29,3.6725,104.7,208.2533,0.921914,1.498294,1.804105,1.803079,,1.3289,5.1588457638057,1.358809,0.919425,799.76,6.884761,4658.79,21.785747,6.867798,135.6871,0.811174,7.84982,350.142897,15059.620171,3.568636,82.325528,,137.09,132.368397,1301.087858,0.3064,,325,10.222,56.91,46.1943,18.19185,4.418457,10.418088,,1.604591,0.3845,3.757,54.399373,,4.32101,3.64,4.563474,108.2474,76.5939,3.75,10.413478,1.329861,34.190099,,19.129713284779,6.746,30.47,36.5686,1,38.867,,0.7433,18.115055
2023-03-28,3.6725,105.41,207.84,0.922424,1.49608,1.815492,1.804077,,1.3284,5.1729545244904,1.365464,0.917535,806.58,6.877041,4686.83,21.831934,6.871322,135.7079,0.811161,7.849829,353.242321,15084.770778,3.542939,82.154783,,136.61,130.698275,1298.71783,0.30625,,321.5,10.247,57.27,46.1606,18.29988,4.401531,10.445531,,1.603358,NaN,3.7655,54.377825,,4.318329,3.64,4.568121,108.5155,76.5662,3.75,10.349138,1.327737,34.269901,,19.108292592934,6.7694,30.35,36.5686,1,38.715,,0.7437,18.17443
2023-03-27,3.6725,106.04,207.4017,0.928247,1.504131,1.820223,1.815465,,1.3328,5.2317831616077,1.370927,0.916643,811.48,6.881184,4741.76,22.029147,6.916829,135.9507,0.815168,7.84981,357.653393,15148.203843,3.565581,82.305022,,139.14,131.47684,1299.758656,0.30645,,319.68,10.266,57.42,46.1247,18.391163,4.421517,10.524459,,1.614871,0.3845,3.7685,54.160401,,4.349299,3.64,4.586002,108.9699,NaN,3.75,10.4075,1.332127,34.410099,,19.094124199387,6.7629,30.36,36.5686,1,38.78,,0.7453,18.32108
2023-03-26,3.6725,,NaN,,,1.820223,,,NaN,,,,NaN,,4741.76,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-03-25,3.6725,,NaN,,,1.820223,,,NaN,,,,NaN,,4741.76,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,76.4479,,,,,,,NaN,,NaN,,NaN,,,
2023-03-24,3.6725,106.41,NaN,0.930665,1.506654,1.797803,1.820195,,1.328,5.332526756631,1.378874,0.918939,805.23,6.870731,4755.12,22.040019,6.935226,135.5593,0.818427,7.849604,359.981387,15184.78362,3.606794,82.424383,,139.69,130.15356,1303.973941,NaN,,320,10.294,56.71,46.4848,18.692787,4.428013,10.522569,,1.61275,NaN,3.7685,54.370405,,4.361564,NaN,4.588646,108.3249,76.3072,3.75,10.430898,1.333644,34.200093,,19.067659376454,6.7782,30.3,36.5686,1,38.935,,0.7454,18.218241
2023-03-23,3.6725,105.12,205.79,0.919202,1.492968,1.813472,1.797776,,NaN,5.2389925544627,1.367313,0.916353,818.76,6.830775,4776.09,21.746484,6.846401,135.2445,0.813705,7.849619,353.66302,15121.454178,3.618991,82.251126,,137.79,131.326409,1283.371633,0.3059,,318,10.236,57.21,46.7145,18.56007,4.417961,10.372277,,1.59693,0.3845,3.7645,54.347826,,4.308117,3.64,4.525048,107.5278,76.9561,3.75,10.315286,1.326776,34.119864,,19.043937861936,6.7776,30.29,36.5686,1,38.741,,0.742,18.180623
2023-03-22,3.6725,,205.395,0.927214,1.495781,1.814987,1.813445,,1.3368,5.2557255447381,1.370607,0.923505,821.55,6.883449,4804.29,21.995364,6.905146,135.4348,0.815253,7.847566,360.268892,15266.648122,3.635327,82.596198,,138.99,132.7121,1304.061196,0.3063,,319.5,10.279,57.25,NaN,18.547612,4.454984,10.507186,,1.609828,0.3845,3.7705,54.411683,,4.342605,3.64,4.563282,108.9106,76.8373,3.75,10.341678,1.334353,34.399629,,19.040704682429,6.7753,30.4,36.5686,1,38.979,,0.7452,18.407881
2023-03-21,3.6725,106.21,204.9633,0.927988,1.497402,1.824979,1.814959,,1.3388,5.2422976985895,1.366555,0.925204,826.35,6.872494,4824.25,22.128805,6.910264,135.6694,0.816936,7.845861,363.381589,15303.220119,3.653489,82.619525,,139.29,132.358946,1305.066815,0.3064,,320,10.298,57.56,46.7231,18.694692,4.472532,10.497866,,1.615813,0.3845,3.7675,54.273385,,4.361359,3.64,4.568022,109.4877,77.2422,3.75,10.29974,1.335561,34.269673,,19.027004454343,6.766,30.52,36.5686,1,38.945,,0.7453,18.528118
2023-03-20,3.6725,106.97,204.4967,0.933097,1.490902,1.841128,1.824951,,1.3419,5.2424185872912,1.36876,0.926379,830.65,6.880564,4824.25,22.38313,6.946907,136.0272,0.81702,7.84156,372.501633,15352.598675,3.672576,82.569749,,140.06,131.352057,1308.033965,0.3065,,335,10.349,58.07,46.8039,18.942148,4.485957,10.6569,,1.596156,0.3845,3.782,54.381823,,4.389755,3.64,4.593916,109.8868,NaN,3.75,10.410003,1.339367,34.070169,,19.020061584399,6.7553,30.53,36.5686,1,39.24,,0.7464,18.46235
2023-03-19,3.6725,,NaN,,,1.841128,,,NaN,,,,NaN,,4824.25,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-03-18,3.6725,,NaN,,,1.841128,,,NaN,,,,NaN,,4824.25,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,76.6044,,,,,,,NaN,,NaN,,NaN,,,
2023-03-17,3.6725,107.85,203.34,0.941354,1.494305,1.845993,1.8411,,1.3421,5.259531205874,1.37287,0.927986,824.65,6.882896,4866.5,22.543538,7.008378,136.0154,0.823571,7.849666,372.710157,15374.20691,3.676645,82.638614,,140.54,132.326085,1308.33098,NaN,,336,10.393,58.22,46.9883,18.810976,4.485456,10.751953,,1.601619,NaN,3.795,54.709592,,4.428598,NaN,4.632213,110.1618,76.4095,3.75,10.54269,1.342559,34.120305,,19.002070978066,6.7371,30.54,36.5686,1,39.496,,0.7493,18.355267
2023-03-16,3.6725,108.4,202.955,0.943841,1.503728,1.854043,1.845965,,1.3508,5.2859839546956,1.374705,0.926852,817.42,6.89429,4835.51,22.662577,7.029353,136.2853,0.828882,7.849457,374.16706,15446.163285,3.670599,82.80302,,141.67,132.307692,1310.429448,0.3067,,339.5,10.401,58.48,47.2608,19.071638,4.504011,10.805757,,1.618688,0.3845,3.7985,54.920245,,4.432563,3.64,4.645116,110.6263,75.7457,3.75,10.550354,1.347428,34.389807,,18.989523360076,6.7466,30.53,36.5686,1,39.679,,0.7502,18.382161
2023-03-15,3.6725,107.81,202.5217,0.947957,1.506114,1.82158,1.854015,,1.342,5.277467058489,1.374917,0.922078,800.71,6.90729,4736.03,22.69599,7.057162,135.687,0.827026,7.848706,376.812968,15501.497772,3.63352,82.768509,,142.48,132.249502,1321.215281,0.30635,,335,10.4,57.45,46.9387,18.931084,4.483458,10.749834,,1.612096,0.3845,3.806,55.029861,,4.455399,3.64,4.665656,109.2089,75.1927,3.75,10.619016,1.350365,34.64973,,18.984643094132,6.7475,30.71,36.5686,1,39.541,,0.7512,18.40838
2023-03-14,3.6725,,202.1483,0.931359,1.495017,1.826854,1.821552,,1.348,5.2282760547639,1.368073,0.911242,803.14,6.869517,4769.76,22.157958,6.933687,135.9333,0.820099,7.846512,364.626991,15360.892242,3.626432,82.360995,,140.73,134.199497,1306.1004,0.30645,,327.64,10.372,57.61,47.047,18.712862,4.487008,10.556953,,1.601751,0.3845,3.787,55.074974,,4.366024,3.64,4.583962,109.5247,75.4609,3.75,10.513179,1.343765,34.469591,,18.974760175095,6.7484,30.53,36.5686,1,39.248,,0.7478,18.061935
2023-03-13,3.6725,106.8,201.8017,0.934056,1.500654,1.847563,1.826826,,1.3442,5.2546235755651,1.377265,0.910704,797.19,6.857183,4748.14,22.18102,6.953484,135.7691,0.825425,7.842612,365.169064,15409.957033,3.625444,82.239865,,140.95,132.598543,1306.921353,0.30645,,325,10.412,58.26,46.9452,18.861666,4.497011,10.63824,,1.608911,0.3845,3.8005,54.989725,,4.384831,3.64,4.592565,109.3413,NaN,3.75,10.684663,1.348776,34.56006,,18.973566224547,6.752,30.47,36.5686,1,39.333,,0.7486,18.171586
2023-03-12,3.6725,,NaN,,,1.847563,,,NaN,,,,NaN,,4748.14,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-03-11,3.6725,,NaN,,,1.847563,,,NaN,,,,NaN,,4748.14,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,75.9406,,,,,,,NaN,,NaN,,NaN,,,
2023-03-10,3.6725,107.62,200.7217,0.944644,1.517476,1.853165,1.847534,,1.3558,5.1990364632534,1.383242,0.928018,800.88,6.952012,4748.61,22.326658,7.030512,136.5434,0.833724,7.849518,362.41262,15494.946155,3.600794,82.124976,,141.79,136.689968,1320.838844,NaN,,315,10.441,58.44,46.998,18.460986,4.520026,10.665029,,1.633478,NaN,3.7835,55.167202,,4.42235,NaN,4.642263,110.7744,75.9028,3.75,10.760911,1.355469,35.060457,,18.96249763839,NaN,30.75,36.5686,1,39.261,,0.7535,18.349707
2023-03-09,3.6725,108.3,200.3567,0.947508,1.512697,1.854746,1.853136,,1.3538,5.1356831533068,1.380898,0.939075,802.88,6.965605,4755.59,22.385825,7.05145,136.7193,0.84152,7.849915,359.200303,15438.980481,3.608016,82.074569,,142.03,136.270608,1321.773735,0.3071,,320,10.465,58.49,47.0207,17.930358,4.521035,10.679837,,1.632746,0.3845,3.79,55.180027,,4.432916,3.64,4.657002,111.1254,NaN,3.75,10.741425,1.352947,35.120334,,18.952624597309,6.7666,30.77,36.5686,1,39.177,,0.7542,18.625924
2023-03-08,3.6725,108.77,200.0267,0.948317,1.51522,1.833877,1.854718,,1.3561,5.1692745376956,1.374964,0.941773,798.18,6.952584,4744.95,22.36605,7.056615,136.8984,0.844704,7.849881,360.237079,15448.572783,3.590422,81.954481,,142.15,137.221432,1317.780939,0.30725,,315,10.4303,57.84,46.8455,18.039734,4.525462,10.640588,,1.635088,0.3845,3.786,55.359886,,4.433665,3.64,4.657468,111.3465,75.4577,3.75,10.700332,1.353153,35.089616,,18.938454243717,6.754,30.71,36.5686,1,39.171,,0.7556,18.576861
2023-03-07,3.6725,107.61,199.6717,0.937647,1.500422,1.83715,1.833849,,1.3447,5.17805907173,1.364463,0.933802,803,6.93624,4734.42,22.030005,6.978528,136.0763,0.834205,7.849883,353.849039,15380.956399,3.610314,81.821378,,140.55,136.155649,1305.288326,0.30655,,322.25,10.3647,57.95,46.9603,18.008908,4.47248,10.495546,,1.615471,0.3845,3.7865,55.059541,,4.397375,3.64,4.611158,109.8261,75.4728,3.75,10.528364,1.346179,34.615096,,18.915705578997,6.7442,30.74,36.5686,1,39.314,,0.7516,18.375527
2023-03-06,3.6725,108.04,199.345,0.93932,1.484783,1.842515,1.837122,,1.344,5.1996994176216,1.361356,0.934342,808.91,6.932369,4780.89,22.116288,6.990701,136.2642,0.832519,7.849897,354.123615,15335.393575,3.59102,81.856566,,140.62,135.863235,1297.661093,0.30665,,333.61,10.3937,58.12,46.8401,17.980368,4.47802,10.43669,,1.614503,0.3845,3.786,54.959609,,4.423258,3.64,4.621924,110.1312,NaN,3.75,10.481871,1.345482,34.53034,,18.90249859102,6.7376,30.64,36.5686,1,39.218,,0.7519,18.1935
2023-03-05,3.6725,,NaN,,,1.842515,,,NaN,,,,NaN,,4780.89,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,NaN,,,,,,,NaN,,NaN,,NaN,,,
2023-03-04,3.6725,,NaN,,,1.842515,,,NaN,,,,NaN,,4780.89,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,75.4592,,,,,,,NaN,,NaN,,NaN,,,
2023-03-03,3.6725,108.3,198.26,0.942063,1.481677,1.844253,1.842487,,1.3475,5.2047103155911,1.360057,0.938106,814.56,6.907772,4855.83,22.14602,7.01008,136.4403,0.834008,7.849741,356.768724,15314.611399,3.66585,81.882713,,141.59,136.175224,1303.099388,NaN,,334.33,10.394,58.18,46.7739,18.087329,4.476024,10.42016,,1.608008,NaN,3.7855,54.760245,,4.435233,NaN,4.638248,110.5037,75.4729,3.75,10.497409,1.346773,34.650024,,18.900423928403,6.7212,30.59,36.5686,1,39.428,,0.7519,18.166463
2023-03-02,3.6725,108.31,197.8867,0.942951,1.487317,1.830616,1.844224,,1.3448,5.2090523338048,1.362376,0.94182,815.24,6.91042,4848.78,22.1471,7.017162,136.3992,0.837199,7.849505,353.257897,15319.783121,3.64677,82.542669,,142.48,136.793965,1312.833569,0.30675,,345.95,10.3826,57.75,46.5972,18.153041,4.47553,10.452617,,1.608392,0.3845,3.7815,55.014616,,4.421499,3.64,4.64149,110.2749,75.2513,3.75,10.499764,1.349081,34.835455,,18.889014615747,6.7293,30.63,36.5686,1,39.137,,0.752,18.218859
2023-03-01,3.6725,108.07,197.56,0.935979,1.476601,1.841821,1.830588,,1.3466,5.1979595657057,1.360071,0.935698,829.97,6.865313,4814.11,21.926245,6.966586,136.3816,0.829034,7.849682,349.663048,15231.589292,3.624953,82.445526,,141.99,135.548484,1300.102958,0.30685,,354.2,10.3619,58.1,46.6619,18.24064,4.472482,10.329933,,1.595657,0.3845,3.7815,55,,4.375234,3.64,4.602583,110.68,74.8932,3.75,10.389367,1.339948,34.690191,,18.887869711718,6.7295,30.52,36.5686,1,38.897,,0.7497,18.136372
2023-02-28,3.6725,108.43,197.1533,0.941708,1.484132,1.853165,1.841793,,1.348,5.2057632545437,1.357096,0.936717,831.24,6.936906,4808.14,22.127319,7.010359,136.5577,0.825888,7.849233,355.664375,15249.477352,3.655806,82.607119,,143.42,136.76429,1320.124305,0.30685,,358.06,10.3968,58.46,46.5135,18.314342,4.487522,10.331764,,1.621245,0.3845,3.8065,55.334777,,4.4378,3.64,4.633205,110.7835,75.4323,3.75,10.432244,1.347961,35.299934,,18.886524154817,6.7431,30.68,36.5686,1,38.893,,0.7526,18.412092
2023-02-27,3.6725,108.92,196.8117,0.947508,1.491283,1.85036,1.853136,,1.3507,5.1968921735835,1.358158,0.940781,818.67,6.952625,4849.65,22.379193,7.051923,136.9363,0.834499,7.847072,359.986735,15273.5361,3.670836,82.751563,,144.31,136.327459,1322.721243,NaN,,360.4,10.4194,58.37,46.446,18.360527,4.478492,10.388005,,1.628293,0.3845,3.8135,55.520182,,4.468448,3.64,4.66155,111.2774,NaN,3.75,10.478965,1.34982,35.100436,,18.886109531931,6.7364,30.54,36.5686,1,39.037,,0.754,18.436043
